"SERIALNO","RT","DIVISION","PUMA","REGION","ST","ADJHSG","ADJINC","WGTP","NP","TYPE","ACCESS","ACR","AGS","BATH","BDSP","BLD","BROADBND","BUS","COMPOTHX","CONP","DIALUP","DSL","ELEP","FIBEROP","FS","FULP","GASP","HANDHELD","HFL","INSP","LAPTOP","MHP","MODEM","MRGI","MRGP","MRGT","MRGX","OTHSVCEX","REFR","RMSP","RNTM","RNTP","RWAT","RWATPR","SATELLITE","SINK","SMP","STOV","TEL","TEN","TOIL","VACS","VALP","VEH","WATP","YBL","FES","FFINCP","FGRNTP","FHINCP","FINCP","FPARC","FPLMPRP","FSMOCP","GRNTP","GRPIP","HHL","HHT","HINCP","HOTWAT","HUGCL","HUPAC","HUPAOC","HUPARC","KIT","LNGI","MULTG","MV","NOC","NPF","NPP","BTUNG"
76045,"H",2,3002,1,42,1000000,1001264,96,2,1,1,1,0,1,4,2,1,2,2,0,2,2,160,2,2,2,260,1,1,1800,1,0,1,2,1400,2,1,2,1,8,0,0,1,9,2,1,0,1,1,1,1,0,4e+05,3,720,7,3,1,0,1,99200,4,0,0,0,0,1,1,99200,9,0,4,4,4,1,1,1,6,0,2,0,19043.31
76051,"H",2,2703,1,42,1000000,1001264,70,2,1,1,1,0,1,3,2,2,2,2,0,2,1,100,2,1,2,3,2,8,0,1,0,2,0,0,0,0,2,1,8,2,650,1,9,2,1,0,1,1,3,1,0,0,3,2,4,7,1,1,1,13000,4,0,0,750,69,1,3,13000,9,0,4,4,4,1,1,1,5,0,2,0,100789.473
76057,"H",2,2301,1,42,1000000,1001264,70,2,1,3,0,0,1,1,6,0,0,2,0,0,0,180,0,1,2,3,2,3,0,2,0,0,0,0,0,0,0,1,3,2,600,1,9,0,1,0,1,2,3,1,0,0,1,2,6,4,1,0,1,15000,4,0,0,780,62,1,1,15000,9,0,4,4,4,1,1,1,1,0,2,0,0
76072,"H",2,3203,1,42,1000000,1001264,252,1,1,3,1,0,1,3,3,0,2,2,0,0,0,70,0,2,2,60,2,1,0,2,0,0,0,0,0,0,0,1,7,2,800,1,9,0,1,0,1,1,3,1,0,0,0,600,4,0,0,1,1,0,0,0,0,980,101,1,4,1800,9,0,4,4,4,1,1,1,5,0,0,0,87721.325
76102,"H",2,1000,1,42,1000000,1001264,114,4,1,1,1,0,1,2,2,1,2,2,0,2,2,220,2,2,2,130,1,1,0,1,0,1,0,0,0,0,2,1,8,2,1100,1,9,2,1,0,1,1,3,1,0,0,3,1,2,1,0,1,0,120000,1,0,0,1450,15,1,1,120000,9,0,1,1,1,1,1,1,1,2,4,0,0
76140,"H",2,3504,1,42,1000000,1001264,84,1,1,1,3,1,1,3,2,2,2,2,0,2,2,100,2,2,2,280,2,2,800,1,0,1,2,100,2,1,2,1,7,0,0,1,9,2,1,0,1,1,1,1,0,2e+05,2,2,5,0,0,0,0,0,0,0,0,0,0,1,6,33500,9,0,4,4,4,1,1,1,7,0,0,0,68975.32
76165,"H",2,802,1,42,1000000,1001264,276,4,1,3,0,0,1,2,4,0,0,2,0,0,0,40,0,1,2,3,1,3,0,2,0,0,0,0,0,0,0,1,4,2,630,1,9,0,1,0,1,1,3,1,0,0,0,1,4,8,1,0,1,32000,3,0,0,670,25,2,3,32000,9,0,3,3,3,1,1,1,3,3,4,0,65516.564
76170,"H",2,3302,1,42,1000000,1001264,48,1,1,1,1,0,1,3,3,1,2,2,0,2,1,150,2,2,2,2,1,1,330,1,0,2,1,1200,1,1,2,1,8,0,0,1,9,2,1,0,1,1,1,1,0,145000,1,340,3,0,0,0,0,0,0,0,0,0,0,1,6,100000,9,0,4,4,4,1,1,1,5,0,0,0,38932.048
76174,"H",2,3301,1,42,1000000,1001264,119,3,1,1,1,0,1,3,2,2,2,2,0,2,2,90,1,2,2,50,1,1,1800,1,0,2,1,1400,1,1,2,1,6,0,0,1,9,2,1,0,1,1,1,1,0,350000,2,900,3,7,1,0,1,162000,2,0,0,0,0,1,3,162000,9,0,2,2,2,1,1,1,5,1,3,0,23611.161
76180,"H",2,500,1,42,1000000,1001264,48,2,1,1,1,0,1,2,2,2,2,2,0,2,2,150,2,2,2,3,1,3,1100,1,0,1,0,0,0,3,2,1,4,0,0,1,9,2,1,0,1,1,2,1,0,170000,2,2,6,4,0,0,0,57000,4,0,0,0,0,3,1,57000,9,0,4,4,4,1,1,1,5,0,2,0,16378.721
76230,"H",2,2901,1,42,1000000,1001264,110,1,1,1,0,0,1,0,6,1,0,2,0,2,2,50,2,2,2,10,1,1,0,1,0,1,0,0,0,0,2,1,1,2,570,1,9,2,1,0,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,630,22,1,4,35000,9,0,4,4,4,1,1,1,2,0,0,0,23301.371
76302,"H",2,2703,1,42,1000000,1001264,158,2,1,3,2,1,1,3,2,0,2,2,0,0,0,140,0,2,2000,170,2,2,710,1,0,0,0,0,0,3,0,1,9,0,0,1,9,0,1,0,1,1,2,1,0,150000,1,2,6,8,0,0,0,60100,4,0,0,0,0,1,3,60100,9,0,4,4,4,1,1,1,5,0,2,0,53442.914
76343,"H",2,1804,1,42,1000000,1001264,67,2,1,3,1,0,1,2,2,0,2,2,0,0,0,60,0,1,2,60,2,1,500,1,0,0,0,0,0,3,0,1,4,0,0,1,9,0,1,0,1,1,2,1,0,25000,2,600,5,5,0,0,0,44000,4,0,0,0,0,1,2,44000,9,0,4,4,4,1,1,1,7,0,2,0,15840.962
76351,"H",2,2100,1,42,1000000,1001264,31,1,1,1,1,0,1,3,2,1,2,2,0,2,2,100,2,2,2,3,1,4,500,2,0,2,0,0,0,3,2,1,8,0,0,1,9,2,1,0,1,1,2,1,0,25000,1,1200,1,0,0,0,0,0,0,0,0,0,0,1,6,64000,9,0,4,4,4,1,1,1,7,0,0,0,26374.248
76373,"H",2,4001,1,42,1000000,1001264,137,4,1,1,1,0,1,3,2,2,2,2,0,2,2,120,2,2,2,150,1,1,2000,1,0,1,1,2100,1,1,2,1,7,0,0,1,9,2,1,0,1,1,1,1,0,320000,2,500,7,1,0,0,0,230000,2,0,0,0,0,1,1,230000,9,0,2,2,2,1,1,1,4,2,4,0,0
76458,"H",2,1804,1,42,1000000,1001264,118,2,1,1,1,0,1,3,2,2,2,2,0,2,2,120,1,2,2,80,2,1,330,1,0,1,0,0,0,3,2,1,6,0,0,1,9,2,1,0,1,1,2,1,0,50000,1,720,4,4,1,0,1,34600,4,0,1,0,0,1,1,34600,9,0,4,4,4,1,1,1,7,0,2,0,0
76516,"H",2,3602,1,42,1000000,1001264,86,7,1,1,2,1,1,5,2,1,2,2,0,2,2,220,2,2,700,3,1,5,700,1,0,1,1,1800,1,1,2,1,10,0,0,1,9,2,1,220,1,1,1,1,0,3e+05,3,1200,7,1,0,0,0,197000,2,0,0,0,0,1,1,197000,9,1,2,2,2,1,1,2,5,3,7,0,44725.174
76628,"H",2,1502,1,42,1000000,1001264,108,1,1,1,1,0,1,3,2,2,2,2,0,2,1,30,2,2,2,70,2,1,0,1,0,2,0,0,0,3,2,1,7,0,0,1,9,2,1,0,1,1,2,1,0,30000,1,430,2,0,0,0,0,0,0,0,0,0,0,1,6,111800,9,0,4,4,4,1,1,1,7,0,0,0,0
76668,"H",2,1400,1,42,1000000,1001264,32,2,1,1,3,2,1,5,2,2,2,2,0,2,1,210,2,2,2,3,1,3,350,1,0,2,2,500,2,1,2,1,9,0,0,1,9,2,1,500,1,1,1,1,0,369000,4,2,7,1,1,0,1,119000,4,0,1,0,0,1,1,119000,9,0,4,4,4,1,1,1,5,0,2,0,124703.103
76671,"H",2,1400,1,42,1000000,1001264,61,2,1,3,1,0,1,2,2,0,2,2,0,0,0,190,0,2,2,30,2,1,800,2,0,0,0,0,0,3,0,1,7,0,0,1,9,0,1,0,1,1,2,1,0,120000,2,1300,5,4,0,0,0,30200,4,0,1,0,0,1,1,30200,9,0,4,4,4,1,1,1,5,0,2,0,84119.247
76726,"H",2,3900,1,42,1000000,1001264,53,2,1,1,3,6,1,3,2,2,1,2,0,2,2,130,2,2,2000,3,2,4,800,1,0,1,0,0,0,3,2,1,7,0,0,1,9,2,1,0,1,1,2,1,0,1e+05,2,400,1,1,1,0,1,56500,4,0,0,0,0,1,1,56500,9,0,4,4,4,1,1,1,7,0,2,0,66184.999
76729,"H",2,1900,1,42,1000000,1001264,62,2,1,3,2,1,1,2,2,0,2,2,0,0,0,90,0,2,2,3,1,2,700,2,0,0,1,420,1,1,0,1,4,0,0,1,9,0,1,0,1,1,1,1,0,2e+05,2,2,1,1,1,0,1,61300,4,0,0,0,0,1,1,61300,9,0,4,4,4,1,1,1,6,0,2,0,0
76798,"H",2,1100,1,42,1000000,1001264,191,2,1,1,1,0,1,4,2,1,2,2,0,2,2,170,2,1,2,300,1,2,0,2,0,2,0,0,0,0,2,1,6,2,750,1,9,2,1,0,1,1,3,1,0,0,1,300,1,8,1,0,1,5200,1,0,0,1245,101,1,3,5200,9,0,1,1,1,1,1,1,1,1,2,0,100583.629
76806,"H",2,200,1,42,1000000,1001264,35,2,1,1,2,1,1,2,2,1,2,2,0,2,2,100,2,2,2,100,1,2,1100,1,0,1,0,0,0,3,2,1,7,0,0,1,9,2,1,0,1,1,2,1,0,225000,2,2,1,3,0,0,0,84000,4,0,0,0,0,1,1,84000,9,0,4,4,4,1,1,1,7,0,2,0,38015.532
76817,"H",2,3404,1,42,1000000,1001264,93,2,1,2,2,1,1,4,2,0,2,2,0,0,0,250,0,2,2,3,2,4,1800,2,0,0,1,2200,1,1,0,1,8,0,0,1,9,0,1,0,1,1,1,1,0,5e+05,2,2,7,4,1,0,1,60400,4,0,1,0,0,1,1,60400,9,0,4,4,4,1,1,1,4,0,2,0,0
76836,"H",2,803,1,42,1000000,1001264,25,1,1,3,3,1,2,5,2,0,2,2,0,0,0,70,0,1,2,80,2,2,0,2,0,0,0,0,0,0,0,1,9,2,4,1,9,0,1,0,1,1,3,2,0,0,0,2,1,0,0,0,0,0,0,0,0,154,20,1,4,9300,9,0,4,4,4,1,1,1,7,0,0,0,84004.637
76847,"H",2,1100,1,42,1000000,1001264,19,4,1,1,2,1,1,3,2,2,2,2,0,2,1,200,2,2,2,3,1,4,900,1,0,2,1,1100,1,1,2,1,7,0,0,1,9,2,1,0,1,1,1,1,0,250000,2,2,9,1,0,0,0,1e+05,2,0,0,0,0,1,1,100000,9,0,2,2,2,1,1,1,5,2,4,0,32042.073
76898,"H",2,2802,1,42,1000000,1001264,139,2,1,1,0,0,1,2,8,1,0,2,0,2,2,100,2,2,2,3,1,3,0,1,0,1,0,0,0,0,2,1,4,2,1300,1,9,2,1,0,1,1,3,1,0,0,1,1,13,4,0,0,0,43400,4,0,0,1400,39,1,1,43400,9,0,4,4,4,1,1,1,3,0,2,0,0
76924,"H",2,500,1,42,1000000,1001264,17,2,1,1,3,1,1,2,2,2,2,2,0,2,1,90,2,2,2,3,2,4,500,1,0,2,0,0,0,3,2,1,5,0,0,1,9,2,1,0,1,1,2,1,0,85000,3,2,5,0,0,0,1,0,0,0,0,0,0,1,7,33000,9,0,4,4,4,1,1,1,7,0,0,0,0
76974,"H",2,3701,1,42,1000000,1001264,143,2,1,1,1,0,1,4,2,2,2,2,0,2,2,190,2,2,2,3,2,3,320,1,0,1,1,1400,1,1,2,1,8,0,0,1,9,2,1,100,1,1,1,1,0,186000,2,360,5,1,0,0,0,52000,4,0,1,0,0,1,1,52000,9,0,4,4,4,1,1,1,6,0,2,0,0
76993,"H",2,1803,1,42,1000000,1001264,134,4,1,1,1,0,1,4,2,1,2,2,0,2,2,180,2,2,2,210,1,1,960,2,0,1,1,750,1,1,2,1,7,0,0,1,9,1,1,0,1,1,1,1,0,79000,2,2100,2,1,1,0,1,90500,4,0,1,0,0,1,1,90500,9,0,4,4,4,1,1,1,7,0,4,0,30161.426
77117,"H",2,102,1,42,1000000,1001264,152,2,1,2,1,0,1,4,2,0,2,2,0,0,0,90,0,2,2,40,1,1,840,1,0,0,2,650,2,2,0,1,8,0,0,1,9,0,1,0,1,1,1,1,0,210000,2,500,7,3,0,0,0,49700,4,0,1,0,0,1,1,49700,9,0,4,4,4,1,1,1,1,0,2,0,47477.614
77145,"H",2,801,1,42,1000000,1001264,62,2,1,1,1,0,1,3,2,1,2,2,0,2,2,130,2,2,2,100,1,1,850,1,0,1,0,0,0,3,2,1,8,0,0,1,9,2,1,0,1,1,2,1,0,85000,2,420,1,4,0,0,0,28800,4,0,0,0,0,1,1,28800,9,0,4,4,4,1,1,1,7,0,2,0,34531.775
77177,"H",2,1300,1,42,1000000,1001264,28,1,1,1,2,1,1,4,2,2,2,2,0,2,2,40,2,2,2,40,1,1,480,1,0,1,1,650,1,1,2,1,7,0,0,1,9,2,1,0,1,1,1,1,0,110000,1,710,5,0,0,0,0,0,0,0,0,0,0,1,4,47000,9,0,4,4,4,1,1,1,4,0,0,0,40338.111
77183,"H",2,802,1,42,1000000,1001264,166,5,1,1,1,0,1,4,2,1,2,2,0,2,2,120,2,2,2000,3,1,4,500,1,0,1,2,600,2,1,2,1,8,0,0,1,9,2,1,0,1,1,1,1,0,190000,3,1300,7,1,0,0,0,65000,2,0,0,0,0,1,1,65000,9,0,2,2,2,1,1,1,5,3,5,0,42850.288
77217,"H",2,3103,1,42,1000000,1001264,137,2,1,1,1,0,1,4,2,1,2,2,0,2,2,60,1,2,2,20,1,1,1200,1,0,1,1,1500,1,1,2,1,8,0,0,1,9,2,1,0,1,1,1,1,0,240000,1,1100,5,2,0,0,0,56840,4,0,0,0,0,1,1,56840,9,0,4,4,4,1,1,1,5,0,2,0,76565.219
77218,"H",2,500,1,42,1000000,1001264,21,2,1,1,3,1,1,2,2,2,2,2,0,2,1,150,2,2,1400,3,2,4,950,1,0,2,0,0,0,3,2,1,6,0,0,1,9,2,1,0,1,1,2,1,0,6e+05,3,2,6,4,1,0,1,60300,4,0,0,0,0,1,1,60300,9,0,4,4,4,1,1,1,6,0,2,0,20077.196
77326,"H",2,3603,1,42,1000000,1001264,95,4,1,1,1,0,1,3,3,2,2,2,0,2,2,90,2,2,2,50,1,1,0,2,0,1,0,0,0,0,2,1,7,2,640,1,9,2,1,0,1,1,3,1,0,0,2,430,2,1,0,0,0,46400,2,0,0,816,21,1,1,46400,9,0,2,2,2,1,1,1,4,2,4,0,36555.227
77350,"H",2,1501,1,42,1000000,1001264,29,3,1,1,1,0,1,3,2,1,2,2,0,2,2,150,2,2,2,170,1,1,250,1,0,1,2,440,2,1,2,1,8,0,0,1,9,2,1,0,1,1,1,1,0,90000,2,600,1,1,0,0,0,135000,2,0,0,0,0,1,1,135000,9,0,2,2,2,1,1,1,5,1,3,0,0
77354,"H",2,1400,1,42,1000000,1001264,39,3,1,1,1,0,1,3,2,1,2,2,0,2,2,150,2,2,1300,3,1,4,280,1,0,2,1,680,1,1,2,1,9,0,0,1,9,2,1,0,1,1,1,1,0,120000,1,2,5,4,1,0,1,122700,4,0,0,0,0,1,1,122700,9,0,4,4,4,1,1,1,5,0,3,0,0
77359,"H",2,3101,1,42,1000000,1001264,90,4,1,1,0,0,1,2,6,2,0,2,140,2,1,150,2,2,2,3,1,3,280,1,0,2,2,1500,1,1,2,1,5,0,0,1,9,2,1,0,1,1,1,1,0,205000,2,500,7,1,0,0,0,183004,2,0,0,0,0,1,1,183004,9,0,3,3,3,1,1,1,4,2,4,0,0
77403,"H",2,2301,1,42,1000000,1001264,181,2,1,3,2,1,1,3,2,0,2,2,0,0,0,130,0,2,500,20,2,2,380,2,0,0,0,0,0,3,0,1,5,0,0,1,9,0,1,0,1,1,2,1,0,2e+05,3,2,4,3,0,0,0,27300,4,0,0,0,0,1,1,27300,9,0,4,4,4,1,1,1,7,0,2,0,39955.179
77427,"H",2,1100,1,42,1000000,1001264,30,2,1,3,2,1,1,3,2,0,2,2,0,0,0,70,0,2,2,100,2,3,970,2,0,0,0,0,0,3,0,1,8,0,0,1,9,0,1,0,1,1,2,1,0,2e+05,4,2,5,2,1,0,1,39200,4,0,1,0,0,1,1,39200,9,0,4,4,4,1,1,1,7,0,2,0,0
77553,"H",2,102,1,42,1000000,1001264,70,1,1,1,3,5,1,4,2,2,1,2,0,2,2,110,2,2,2,80,1,1,2300,1,0,1,0,0,0,3,2,1,8,0,0,1,9,2,1,0,1,1,2,1,0,5e+05,2,2,1,0,0,0,0,0,0,0,0,0,0,1,6,11500,9,0,4,4,4,1,1,1,6,0,0,0,100075.403
77583,"H",2,1803,1,42,1000000,1001264,169,2,1,1,2,1,1,4,2,1,2,2,0,2,2,100,1,2,2,130,1,1,500,1,0,2,2,600,2,1,2,1,9,0,0,1,9,2,1,0,1,1,1,1,0,140000,3,440,3,1,0,0,0,134000,4,0,1,0,0,1,1,134000,9,0,4,4,4,1,1,1,5,0,2,0,110190.495
77595,"H",2,200,1,42,1000000,1001264,39,2,1,1,2,1,1,3,2,1,2,2,0,2,1,190,2,2,800,3,1,4,400,1,0,2,2,550,2,1,2,1,5,0,0,1,9,2,1,90,1,1,1,1,0,125000,3,2,6,1,0,0,0,89000,4,0,0,0,0,1,1,89000,9,0,4,4,4,1,1,1,6,0,2,0,0
77669,"H",2,300,1,42,1000000,1001264,90,3,1,1,1,0,1,2,2,1,2,2,0,2,1,130,2,2,2,80,1,1,550,1,0,2,2,380,2,1,2,1,7,0,0,1,9,2,1,0,1,1,1,1,0,85000,3,840,3,1,0,0,0,172000,4,0,1,0,0,1,1,172000,9,0,4,4,4,1,1,1,4,0,3,0,0
77713,"H",2,1900,1,42,1000000,1001264,135,2,1,1,2,1,1,3,1,2,2,2,0,1,2,100,2,2,2,30,2,1,850,1,1600,2,0,0,0,3,2,1,6,0,0,1,9,2,1,0,1,1,2,1,0,75000,3,2,7,2,0,0,0,114770,4,0,0,0,0,1,1,114770,9,0,4,4,4,1,1,1,5,0,2,0,0
77771,"H",2,1600,1,42,1000000,1001264,16,2,1,1,1,0,1,3,2,1,2,2,0,2,2,60,2,2,2,120,1,1,350,1,0,1,0,0,0,3,2,1,6,0,0,1,9,2,1,0,1,1,2,1,0,1e+05,2,570,3,4,0,0,0,63000,4,0,0,0,0,1,1,63000,9,0,4,4,4,1,1,1,7,0,2,0,75961.957
77886,"H",2,1805,1,42,1000000,1001264,262,1,1,3,1,0,1,3,2,0,2,2,0,0,0,70,0,2,2,100,2,1,200,1,0,0,0,0,0,3,0,1,5,0,0,1,9,0,1,0,1,1,2,1,0,75000,1,780,2,0,0,0,0,0,0,0,0,0,0,1,6,12300,9,0,4,4,4,1,1,1,7,0,0,0,5609.896
77931,"H",2,2600,1,42,1000000,1001264,91,3,1,1,0,0,1,2,4,1,0,2,0,2,2,100,2,1,2,1,1,1,0,1,0,1,0,0,0,0,2,1,4,2,530,1,9,2,1,0,1,1,3,1,0,0,2,1,3,7,0,0,1,16000,1,0,0,630,39,1,3,19200,9,0,1,1,1,1,1,1,1,1,2,0,41834.948
77992,"H",2,3401,1,42,1000000,1001264,75,1,1,1,1,0,1,3,2,2,2,2,0,2,2,50,2,2,1700,3,2,4,980,2,0,1,0,0,0,3,2,1,7,0,0,1,9,2,1,0,1,1,2,1,0,2e+05,0,130,4,0,0,0,1,0,0,0,1,0,0,1,6,9600,9,0,4,4,4,1,1,1,7,0,0,0,93798.473
78025,"H",2,802,1,42,1000000,1001264,270,3,1,1,0,0,1,2,6,1,0,2,0,2,2,150,2,1,2,3,1,3,0,2,0,2,0,0,0,0,2,1,5,2,850,1,9,2,1,0,1,1,3,1,0,0,1,1,4,8,1,0,1,10700,3,0,0,1000,101,1,3,10700,9,0,1,1,1,1,1,1,1,2,3,0,0
78148,"H",2,2002,1,42,1000000,1001264,100,1,1,1,1,0,1,3,2,2,2,2,0,2,1,150,2,2,1800,3,2,4,0,1,0,2,0,0,0,0,2,1,6,0,0,1,9,2,1,0,1,1,4,1,0,0,1,620,5,0,0,0,0,0,0,0,0,0,0,1,6,18800,9,0,4,4,4,1,1,1,7,0,0,0,90455.845
78238,"H",2,3001,1,42,1000000,1001264,43,1,1,1,2,1,1,3,2,1,2,2,0,2,2,180,1,2,2,3,2,3,1100,1,0,2,0,0,0,3,2,1,6,0,0,1,9,2,1,0,1,2,2,1,0,490000,1,2,6,0,0,0,1,0,0,0,1,0,0,1,4,13800,9,0,4,4,4,1,1,1,7,0,0,0,0
78266,"H",2,3502,1,42,1000000,1001264,152,3,1,1,1,0,1,4,2,2,2,2,0,2,1,210,2,2,2,170,1,1,500,1,0,2,2,4,2,1,2,1,8,0,0,1,9,2,1,0,1,1,1,1,0,140000,3,120,3,8,1,0,1,25000,4,0,1,0,0,1,3,25000,9,0,4,4,4,1,1,1,3,0,3,0,76230.67
78318,"H",2,3104,1,42,1000000,1001264,101,1,1,1,0,0,1,1,5,1,0,2,0,2,2,80,2,2,2,1,1,1,0,1,0,2,0,0,0,0,2,1,2,2,620,1,9,2,1,0,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,700,15,1,4,56000,9,0,4,4,4,1,1,1,3,0,0,0,8141.57
78374,"H",2,803,1,42,1000000,1001264,14,3,1,1,2,1,1,4,2,2,2,2,0,2,2,140,2,2,2,20,1,4,500,1,0,2,1,940,1,1,1,1,10,0,0,1,9,2,1,0,1,1,1,1,0,130000,2,2,1,1,1,0,1,105100,4,0,0,0,0,1,1,105100,9,0,4,4,4,1,1,1,5,0,3,0,0
78388,"H",2,1701,1,42,1000000,1001264,252,1,1,3,1,0,1,1,3,0,2,2,0,0,0,30,0,2,2,70,1,1,0,2,0,0,0,0,0,0,0,1,3,2,450,1,9,0,1,0,1,1,3,1,0,0,1,30,1,0,0,0,1,0,0,0,0,553,13,1,4,50900,9,0,4,4,4,1,1,1,3,0,0,0,48255.611
78397,"H",2,1702,1,42,1000000,1001264,73,1,1,3,1,0,1,4,2,0,2,2,0,0,0,90,0,2,2,200,2,1,650,2,0,0,0,0,0,3,0,1,8,0,0,1,9,0,1,0,1,1,2,1,0,35000,1,820,2,0,0,0,0,0,0,0,0,0,0,1,6,20200,9,0,4,4,4,1,1,1,7,0,0,0,89466.159
78438,"H",2,3102,1,42,1000000,1001264,76,1,1,1,1,0,1,3,3,1,2,2,0,1,2,60,2,2,2,3,1,3,1200,1,0,2,0,0,0,3,2,1,6,0,0,1,9,2,1,0,1,1,2,1,0,2e+05,1,560,6,0,0,0,0,0,0,0,0,0,0,1,6,134700,9,0,4,4,4,1,1,1,6,0,0,0,76938.523
78448,"H",2,3203,1,42,1000000,1001264,87,6,1,2,1,0,1,3,3,0,2,2,0,0,0,120,0,2,2,80,1,1,1200,1,0,0,1,1100,1,1,0,1,8,0,0,1,9,0,1,0,1,1,1,1,0,165000,2,720,2,2,0,0,0,71000,1,0,0,0,0,3,1,71000,9,0,1,1,1,1,1,1,1,4,6,0,0
78467,"H",2,2401,1,42,1000000,1001264,49,1,1,3,1,0,2,4,2,0,2,2,0,0,0,50,0,2,2,20,2,1,200,2,0,0,0,0,0,3,0,2,7,0,0,2,9,0,2,0,2,2,2,2,0,2000,1,1,2,0,0,0,0,0,0,0,0,0,0,1,6,32000,9,0,4,4,4,2,1,1,7,0,0,0,72779.458
78526,"H",2,1200,1,42,1000000,1001264,22,4,1,1,3,1,1,4,2,1,2,2,0,2,2,230,2,2,970,3,1,4,0,1,0,1,0,0,0,0,2,1,10,2,700,1,9,2,1,0,1,1,3,1,0,0,3,2,1,1,1,0,1,56900,2,0,0,1011,21,1,1,56900,9,0,2,2,2,1,1,1,1,1,4,0,0
78540,"H",2,400,1,42,1000000,1001264,46,1,1,3,1,0,1,2,1,0,2,2,0,0,0,70,0,2,2,140,2,2,410,2,0,0,0,0,0,3,0,1,3,0,0,1,9,0,1,0,1,1,2,1,0,125000,1,2,9,0,0,0,1,0,0,0,1,0,0,1,6,20300,9,0,4,4,4,1,1,1,4,0,0,0,0
78572,"H",2,900,1,42,1000000,1001264,37,2,1,1,3,1,1,4,2,2,2,2,0,2,1,470,2,2,2,2,2,3,2000,1,0,2,0,0,0,3,2,1,8,0,0,1,9,2,1,0,1,1,2,1,0,350000,2,2,1,4,0,0,0,27200,4,0,0,0,0,1,1,27200,9,0,4,4,4,1,1,1,7,0,2,0,0
78605,"H",2,3204,1,42,1000000,1001264,92,6,1,3,1,0,1,5,3,0,2,2,0,0,0,90,0,1,2,180,2,1,800,1,0,0,1,610,1,1,0,1,9,0,0,1,9,0,1,0,1,1,1,1,0,1e+05,0,1300,5,8,1,0,1,42500,3,0,0,0,0,1,3,42500,9,1,3,4,3,1,1,1,7,0,6,1,109513.829
78622,"H",2,1600,1,42,1000000,1001264,123,3,1,3,1,0,1,2,2,0,2,2,0,0,0,100,0,2,2,3,2,4,0,2,0,0,0,0,0,3,0,1,5,0,0,1,9,0,1,0,1,2,2,1,0,1e+05,2,2,4,4,1,0,1,20000,4,0,0,0,0,1,1,20000,9,0,4,4,4,1,1,1,7,0,3,0,68574.632
78642,"H",2,3101,1,42,1000000,1001264,74,4,1,1,2,1,1,4,2,1,2,2,0,2,2,200,2,1,2,560,1,2,2000,1,0,1,2,3000,1,1,2,1,12,0,0,1,9,2,1,0,1,1,1,1,0,550000,4,90,8,1,1,0,1,582000,2,0,0,0,0,3,1,582000,9,0,2,2,2,1,1,1,5,2,4,0,0
78692,"H",2,1300,1,42,1000000,1001264,21,2,1,1,2,1,1,5,2,2,2,2,0,2,2,160,2,2,2,50,1,1,0,1,0,2,0,0,0,3,2,1,11,0,0,1,9,1,1,0,1,1,2,1,0,175000,2,2,1,7,0,0,0,28400,4,0,0,0,0,1,3,28400,9,0,4,4,4,1,1,1,5,0,2,0,49332.083
78699,"H",2,3001,1,42,1000000,1001264,60,1,1,1,3,2,1,4,2,1,2,2,0,2,2,70,1,2,20,3,1,6,1000,1,0,2,0,0,0,3,2,1,8,0,0,1,9,2,1,0,1,1,2,1,0,350000,6,2,6,0,0,0,0,0,0,0,0,0,0,1,4,55000,9,0,4,4,4,1,1,1,6,0,0,0,76821.819
78770,"H",2,200,1,42,1000000,1001264,25,1,1,3,1,0,1,2,2,0,2,2,0,0,0,60,0,2,2,50,2,1,0,2,0,0,0,0,0,3,0,1,4,0,0,1,9,0,1,0,1,1,2,1,0,50000,1,2,2,0,0,0,0,0,0,0,0,0,0,1,6,21200,9,0,4,4,4,1,1,1,3,0,0,0,0
78869,"H",2,702,1,42,1000000,1001264,60,4,1,1,2,1,1,3,2,1,2,2,0,2,2,220,2,2,2,3,1,3,880,1,0,1,1,1500,1,1,2,1,8,0,0,1,9,2,1,0,1,1,1,1,0,180000,2,2,6,1,1,0,1,135000,2,0,0,0,0,1,1,135000,9,0,2,2,2,1,1,1,7,1,4,0,0
79012,"H",2,2003,1,42,1000000,1001264,14,1,1,3,1,0,1,3,2,0,2,2,0,0,0,70,0,2,2,60,2,1,460,2,0,0,0,0,0,3,0,1,6,0,0,1,9,0,1,0,1,1,2,1,0,165000,1,280,2,0,0,0,0,0,0,0,1,0,0,1,4,14500,9,0,4,4,4,1,1,1,7,0,0,0,144314.6
79037,"H",2,4001,1,42,1000000,1001264,58,3,1,1,1,0,1,3,2,2,2,2,0,2,2,40,2,2,2,40,1,1,300,1,0,1,1,950,1,1,2,1,6,0,0,1,9,2,1,0,1,1,1,1,0,160000,5,840,4,8,0,0,0,12700,2,0,0,0,0,1,3,12700,9,0,2,2,2,1,1,1,5,1,3,0,0
79156,"H",2,3504,1,42,1000000,1001264,124,5,1,1,1,0,1,5,2,1,2,2,0,2,2,140,2,2,2,80,1,1,500,1,0,1,2,1800,2,1,2,1,10,0,0,1,9,2,1,0,1,1,1,1,0,440000,2,960,13,1,0,0,0,146000,2,0,0,0,0,1,1,146000,9,0,2,2,2,1,1,1,4,3,5,0,0
